id,type,ans_count,cr_time,score,poster_rep
7052,2,,2014-06-24T15:42:13.003,2,21
7053,2,,2014-06-24T16:51:48.553,1,131
7054,2,,2014-06-24T21:14:11.637,0,10925
7055,1,2,2014-06-24T21:46:36.343,1,1545
7056,2,,2014-06-24T22:39:34.647,6,403
7058,2,,2014-06-25T02:26:17.893,0,10925
7059,2,,2014-06-25T12:55:23.247,0,1307
7060,2,,2014-06-25T16:11:49.340,0,9
7061,2,,2014-06-25T16:29:35.977,0,9
7062,2,,2014-06-26T01:59:49.010,0,10925
7063,2,,2014-06-26T04:36:34.517,3,184
7064,2,,2014-06-26T05:17:26.960,1,184
7065,2,,2014-06-26T05:59:41.100,1,184
7066,2,,2014-06-26T06:28:36.077,0,184
7067,2,,2014-06-26T06:43:00.850,-1,184
7068,2,,2014-06-26T12:07:35.410,5,10925
7069,2,,2014-06-26T12:14:00.327,0,1
7070,2,,2014-06-26T16:08:01.883,2,6139
7072,1,2,2014-06-26T23:55:41.240,0,1545
7073,2,,2014-06-27T00:30:17.867,5,2199
7074,2,,2014-06-27T01:03:16.970,1,1545
7075,1,8,2014-06-27T14:14:09.347,5,1545
7076,2,,2014-06-27T14:38:41.770,5,2832
7077,2,,2014-06-27T15:16:54.077,1,732
7078,2,,2014-06-27T15:53:39.360,6,4378
7079,1,2,2014-06-27T16:27:06.057,2,1545
7080,2,,2014-06-27T16:31:26.117,2,4378
7081,2,,2014-06-27T18:16:42.260,1,1545
7082,2,,2014-06-28T00:18:13.163,2,21
7083,2,,2014-06-28T10:43:32.580,7,1517
7084,1,2,2014-06-29T10:07:55.517,2,115
7085,1,3,2014-06-29T10:14:47.007,0,115
7087,2,,2014-06-29T11:24:32.473,-4,101
7088,2,,2014-06-29T11:54:39.413,4,2744
7089,2,,2014-06-29T19:27:34.120,1,10925
7090,2,,2014-06-29T19:36:10.417,8,10925
7091,1,5,2014-06-30T00:25:11.480,1,1204
7092,1,2,2014-06-30T00:27:14.047,1,1204
7093,1,2,2014-06-30T00:30:58.430,4,1204
7094,2,,2014-06-30T02:03:22.747,-2,2328
7095,2,,2014-06-30T03:45:07.867,2,2328
7096,2,,2014-06-30T04:03:37.347,4,10925
7097,1,4,2014-06-30T04:24:45.650,3,2328
7098,2,,2014-06-30T04:50:31.637,0,1204
7099,2,,2014-06-30T04:51:45.850,3,10925
7100,2,,2014-06-30T07:09:45.727,1,3667
7101,2,,2014-06-30T07:18:36.807,7,3667
7102,1,2,2014-06-30T10:49:01.243,4,121
7103,2,,2014-06-30T15:06:07.237,5,698
7104,2,,2014-06-30T16:01:37.667,8,111
7105,2,,2014-06-30T22:11:23.707,-1,1204
7106,2,,2014-06-30T22:30:37.670,3,111
7107,1,2,2014-07-01T16:45:13.183,4,150
7108,2,,2014-07-01T17:19:55.033,7,10925
7109,2,,2014-07-02T08:27:58.650,1,81
7110,2,,2014-07-02T08:38:01.530,1,2832
7111,2,,2014-07-02T08:44:41.213,1,2832
7112,2,,2014-07-02T18:06:52.130,1,39
7113,2,,2014-07-02T18:17:09.967,0,39
7115,1,3,2014-07-02T20:12:33.590,4,39
7116,2,,2014-07-02T21:06:58.130,2,2328
7117,2,,2014-07-03T07:15:39.553,6,2832
7118,1,1,2014-07-03T23:33:49.063,0,1725
7119,2,,2014-07-04T00:19:55.917,3,121
7120,1,5,2014-07-04T01:17:07.223,2,1204
7121,2,,2014-07-04T02:35:53.277,4,121
7122,1,4,2014-07-04T05:01:46.663,1,1725
7123,2,,2014-07-04T05:04:29.877,5,2328
7124,2,,2014-07-04T05:13:06.023,2,121
7125,2,,2014-07-04T05:13:08.000,1,2328
7126,1,1,2014-07-04T05:33:29.180,0,3
7127,2,,2014-07-04T05:38:54.907,2,121
7128,2,,2014-07-04T05:57:59.773,1,2328
7130,2,,2014-07-04T20:50:40.007,4,595
7131,2,,2014-07-05T20:05:26.433,5,10925
7133,1,4,2014-07-06T04:00:34.877,0,1204
7135,2,,2014-07-06T04:39:44.810,2,2328
7136,1,3,2014-07-07T02:04:20.030,1,269
7137,2,,2014-07-07T02:36:12.200,3,2744
7138,5,,2014-07-07T02:37:46.740,0,2199
7139,4,,2014-07-07T02:37:46.740,0,2199
7140,1,3,2014-07-07T03:51:27.300,2,2328
7141,2,,2014-07-07T04:55:40.910,0,2328
7142,2,,2014-07-07T05:24:20.040,1,2832
7143,1,7,2014-07-07T07:55:16.317,0,2328
7144,2,,2014-07-07T08:19:45.477,10,1517
7145,2,,2014-07-07T09:25:49.067,3,3667
7146,2,,2014-07-07T09:31:14.017,2,441
7147,2,,2014-07-07T09:33:37.863,4,441
7148,2,,2014-07-07T09:36:23.127,-1,3667
7149,2,,2014-07-07T12:27:30.377,1,2744
7150,2,,2014-07-07T14:41:48.207,1,11
7152,1,1,2014-07-07T15:41:12.733,3,1204
7153,2,,2014-07-07T17:27:56.243,2,577
7154,2,,2014-07-07T21:17:28.010,8,585
7156,2,,2014-07-08T16:54:20.267,1,1545
7157,2,,2014-07-08T20:58:35.907,3,1545
7158,1,1,2014-07-08T21:52:15.350,6,137
7159,2,,2014-07-09T03:17:19.887,11,10925
7161,2,,2014-07-10T03:08:26.257,0,1
8161,1,6,2014-07-10T16:31:46.737,4,121
8162,2,,2014-07-10T17:48:45.880,2,2199
8163,1,1,2014-07-10T17:58:38.470,3,1204
8165,2,,2014-07-10T22:08:16.070,4,10925
8166,2,,2014-07-11T01:50:19.077,1,11
8167,2,,2014-07-11T09:34:29.420,7,441
8168,2,,2014-07-11T17:18:33.600,3,38
8169,2,,2014-07-11T22:30:45.897,0,38
8170,1,2,2014-07-11T22:37:02.203,1,38
8171,2,,2014-07-11T23:20:16.037,4,10925
8172,2,,2014-07-12T00:11:26.840,1,585
8173,1,1,2014-07-12T00:14:49.603,-1,101
8174,1,3,2014-07-12T05:25:47.877,2,23
8175,2,,2014-07-12T07:28:16.370,1,111
8176,2,,2014-07-12T07:47:57.480,4,1517
8177,1,5,2014-07-12T14:32:18.973,3,18
8178,2,,2014-07-12T15:46:00.380,1,11
8179,2,,2014-07-12T19:22:43.517,1,11
8180,2,,2014-07-13T01:30:13.927,2,2328
8181,2,,2014-07-13T03:59:36.933,0,2328
8182,2,,2014-07-13T08:28:49.397,1,10925
8183,2,,2014-07-13T11:42:00.437,2,228
8184,2,,2014-07-13T11:47:45.733,2,228
8185,2,,2014-07-13T17:33:37.213,1,228
8187,2,,2014-07-14T18:59:25.853,2,2370
8188,2,,2014-07-14T19:44:26.073,0,1
8189,2,,2014-07-14T23:14:25.837,0,310
8190,2,,2014-07-15T07:10:29.020,2,49
8191,1,1,2014-07-15T11:57:27.130,2,11
8192,2,,2014-07-15T12:32:16.200,14,3667
8193,1,4,2014-07-15T19:23:00.240,4,115
8194,2,,2014-07-15T19:56:47.650,0,101
8195,2,,2014-07-15T21:44:44.213,1,19
8196,2,,2014-07-15T22:40:42.133,3,585
8198,2,,2014-07-16T01:16:33.370,4,2744
8199,1,1,2014-07-16T04:48:01.687,4,1204
8200,2,,2014-07-16T05:10:20.770,4,2199
8201,2,,2014-07-16T09:10:21.147,3,1307
8202,2,,2014-07-16T10:20:38.060,8,3667
8203,2,,2014-07-16T23:59:29.007,0,524
8204,2,,2014-07-17T00:03:31.450,2,524
8205,2,,2014-07-17T00:04:51.167,1,524
8206,1,1,2014-07-17T04:57:24.480,1,1204
8207,1,1,2014-07-17T05:00:28.223,1,1204
8208,2,,2014-07-17T05:20:14.803,4,2832
8209,2,,2014-07-17T05:33:48.140,4,2832
8210,1,1,2014-07-17T10:19:52.797,2,121
8211,2,,2014-07-17T10:37:52.117,3,560
8212,2,,2014-07-17T11:59:29.023,1,31
8213,1,2,2014-07-17T15:00:33.430,0,1
8215,2,,2014-07-17T19:17:49.973,1,10925
8216,2,,2014-07-17T19:27:19.057,2,1517
8217,2,,2014-07-17T19:41:18.233,2,143
8218,2,,2014-07-17T19:53:56.420,0,1
8220,2,,2014-07-18T04:31:51.383,2,524
8223,1,3,2014-07-18T17:56:01.073,4,933
8224,2,,2014-07-18T18:12:15.200,3,2199
8225,1,2,2014-07-18T23:20:49.003,3,116
8226,2,,2014-07-19T00:19:53.660,5,6139
8228,1,2,2014-07-21T04:33:27.103,1,1204
8229,2,,2014-07-21T08:02:01.977,7,86
8230,2,,2014-07-21T10:28:14.120,6,566
8231,2,,2014-07-21T17:40:48.877,1,2549
8232,1,3,2014-07-21T20:07:49.630,2,11
8233,2,,2014-07-22T01:27:50.427,0,2173
8234,2,,2014-07-22T01:43:29.137,2,2173
8235,1,6,2014-07-22T03:18:20.933,3,59
8236,2,,2014-07-22T04:04:08.533,2,49
8237,2,,2014-07-22T04:08:54.343,1,11
8238,2,,2014-07-22T07:19:29.060,0,441
8240,2,,2014-07-22T08:13:14.307,1,11
8241,2,,2014-07-22T12:20:17.483,1,3667
8242,2,,2014-07-22T13:23:34.513,11,1517
8243,2,,2014-07-22T14:15:54.753,10,1275
8244,2,,2014-07-23T01:09:30.997,1,1307
8245,2,,2014-07-23T04:28:56.627,0,2328
8246,1,1,2014-07-23T21:46:08.027,1,120
8247,2,,2014-07-23T21:54:01.840,10,10925
8248,2,,2014-07-23T22:51:57.810,1,121
8249,2,,2014-07-24T19:09:04.210,1,61
8250,2,,2014-07-24T20:08:09.297,0,11
8251,2,,2014-07-24T20:16:52.707,1,11
8252,1,2,2014-07-25T00:32:12.087,4,115
8253,2,,2014-07-25T00:49:19.070,3,2199
8254,1,2,2014-07-25T02:23:25.107,2,59
8255,2,,2014-07-25T04:33:09.790,5,10925
8256,2,,2014-07-25T08:19:48.190,2,10925
8257,2,,2014-07-26T03:24:41.170,1,5319
8258,2,,2014-07-26T03:29:07.437,1,5319
8259,2,,2014-07-26T10:34:32.280,0,1
8260,1,1,2014-07-26T16:58:34.037,1,933
8261,2,,2014-07-26T18:01:03.897,3,2744
8266,2,,2014-07-27T12:04:49.137,4,156
8267,1,1,2014-07-27T12:09:05.853,3,156
8268,2,,2014-07-27T18:37:05.713,1,121
8269,2,,2014-07-28T18:46:03.530,3,10925
8271,1,3,2014-07-28T21:25:25.483,5,775
8272,2,,2014-07-28T22:44:50.563,10,10925
8273,2,,2014-07-28T23:35:06.753,1,11
8274,1,4,2014-07-29T02:53:21.607,4,115
8275,2,,2014-07-29T11:28:25.013,1,2832
8276,2,,2014-07-29T13:19:33.033,2,2744
8277,2,,2014-07-29T15:11:49.290,2,10925
8278,1,4,2014-07-29T15:36:20.603,4,1204
8279,1,2,2014-07-29T20:12:03.970,2,775
8280,2,,2014-07-29T21:37:36.823,7,514
8281,2,,2014-07-30T01:12:50.853,0,305
8282,2,,2014-07-30T02:49:19.007,1,10925
8283,2,,2014-07-30T05:16:44.127,2,10925
8284,2,,2014-07-30T10:14:58.413,3,31
8285,2,,2014-07-30T11:38:03.307,0,121
8286,2,,2014-07-30T11:57:37.580,7,1052
8287,1,4,2014-07-30T15:22:12.937,1,577
8288,2,,2014-07-30T16:34:38.810,7,2328
8289,2,,2014-07-30T18:22:10.307,2,305
8290,2,,2014-07-31T04:46:38.807,-1,31
8291,2,,2014-07-31T11:04:00.923,1,6139
8292,1,3,2014-07-31T19:46:58.593,1,257
8293,2,,2014-07-31T20:06:18.197,5,1517
8294,2,,2014-07-31T20:06:57.543,2,5319
8295,1,1,2014-07-31T20:56:34.840,3,775
8296,2,,2014-07-31T21:48:58.143,2,10925
8297,1,5,2014-07-31T21:58:45.437,5,775
8298,2,,2014-07-31T22:08:55.293,14,10925
8299,2,,2014-08-01T02:40:10.327,1,371
8300,2,,2014-08-01T03:38:29.037,1,371
8301,2,,2014-08-01T04:15:53.600,1,371
8302,2,,2014-08-01T04:43:31.600,1,371
8303,2,,2014-08-01T05:28:21.383,0,121
8304,2,,2014-08-01T05:32:23.453,3,371
8305,2,,2014-08-01T06:18:00.527,1,371
8306,2,,2014-08-01T06:29:29.200,1,371
8307,2,,2014-08-01T08:11:22.553,3,2832
8308,2,,2014-08-01T11:42:14.810,1,577
8310,2,,2014-08-01T19:42:58.987,0,101
8311,1,3,2014-08-01T21:36:58.370,7,775
8312,1,2,2014-08-01T21:43:17.753,1,45
8313,2,,2014-08-01T22:08:35.690,1,45
8314,2,,2014-08-02T01:52:38.730,2,44
8315,2,,2014-08-02T02:03:49.440,19,10925
8316,2,,2014-08-02T13:16:57.113,2,234
8318,1,6,2014-08-03T07:37:16.200,2,234
8319,2,,2014-08-03T10:40:42.770,2,1307
8320,2,,2014-08-03T15:24:41.867,2,31
8322,2,,2014-08-04T10:39:36.170,5,6139
8323,2,,2014-08-04T11:52:58.360,1,2832
8324,1,1,2014-08-04T14:51:47.887,2,45
8325,2,,2014-08-04T15:06:06.220,3,10925
8327,2,,2014-08-04T18:55:29.393,2,51
8328,2,,2014-08-04T21:00:53.310,1,11
8329,1,1,2014-08-05T03:07:14.627,3,45
8330,2,,2014-08-05T04:34:15.300,1,1307
8331,1,2,2014-08-05T09:08:12.947,2,59
8334,1,1,2014-08-05T14:33:27.317,2,111
8335,2,,2014-08-05T14:56:37.617,0,4378
8338,1,0,2014-08-06T21:34:18.553,2,140
8339,1,4,2014-08-07T02:37:22.660,3,118
8340,2,,2014-08-07T04:53:36.870,4,10925
8341,2,,2014-08-07T08:34:53.587,1,2832
8342,2,,2014-08-07T15:01:36.837,4,5319
8343,2,,2014-08-07T15:40:43.877,2,732
8344,2,,2014-08-07T18:52:07.730,-2,1204
8346,2,,2014-08-08T11:45:26.923,1,1052
8347,1,2,2014-08-08T14:54:14.167,0,196
8349,2,,2014-08-08T15:06:42.207,3,196
8350,1,1,2014-08-08T20:02:33.560,0,104
8351,2,,2014-08-09T01:25:06.790,1,196
8352,1,2,2014-08-09T04:54:53.810,1,108
8353,2,,2014-08-09T06:14:29.110,4,1728
8354,1,1,2014-08-09T12:59:58.880,0,103
8355,2,,2014-08-09T15:09:30.103,4,514
8356,1,1,2014-08-09T17:22:44.367,1,8
8357,2,,2014-08-09T19:27:22.670,3,10925
8360,1,1,2014-08-10T22:32:42.373,1,116
8361,2,,2014-08-11T02:49:00.440,1,585
8362,2,,2014-08-11T03:04:20.717,1,585
8363,2,,2014-08-11T06:12:39.997,1,225
8364,1,1,2014-08-11T08:08:04.573,9,225
8365,2,,2014-08-11T14:09:56.743,12,10925
8366,1,1,2014-08-12T15:25:42.210,-1,6
8367,1,2,2014-08-12T16:16:40.050,0,137
8368,2,,2014-08-12T16:20:29.887,4,196
8369,2,,2014-08-12T16:51:32.020,4,41
8370,2,,2014-08-12T17:48:22.290,3,31
8371,2,,2014-08-13T01:10:07.743,-1,1
8372,1,3,2014-08-13T04:50:12.873,1,8
8373,2,,2014-08-13T06:55:05.787,1,1517
8374,1,3,2014-08-13T13:24:02.693,7,1204
8375,2,,2014-08-13T14:02:21.107,0,2328
8376,2,,2014-08-13T14:09:04.247,9,91
8377,2,,2014-08-13T14:18:36.953,15,10925
8378,2,,2014-08-13T16:27:37.690,1,21
8379,2,,2014-08-13T16:40:19.110,3,31
8380,2,,2014-08-13T19:05:45.703,0,21
8381,2,,2014-08-14T08:00:43.067,0,3667
8382,1,1,2014-08-14T09:33:56.913,1,6139
8383,2,,2014-08-14T09:52:02.210,3,2744
8384,1,3,2014-08-14T12:40:52.040,0,6139
8386,2,,2014-08-14T20:13:47.077,2,21
8387,2,,2014-08-14T22:05:52.060,2,31
8388,1,2,2014-08-15T13:31:42.853,2,1204
8389,2,,2014-08-15T13:37:58.817,2,10925
8390,2,,2014-08-15T14:20:04.323,5,1104
8391,2,,2014-08-15T19:00:42.713,1,21
8392,2,,2014-08-15T20:44:56.823,0,2328
8397,1,2,2014-08-17T02:46:46.547,2,269
8398,2,,2014-08-17T03:54:14.663,2,1728
8399,2,,2014-08-17T10:46:15.947,1,3667
8400,1,5,2014-08-17T12:20:21.740,2,11
8401,2,,2014-08-17T14:37:57.740,0,1
8402,2,,2014-08-17T15:27:41.547,0,2328
8403,2,,2014-08-17T15:41:41.070,-2,2328
8404,2,,2014-08-17T20:43:32.467,8,585
8405,1,4,2014-08-17T21:12:57.043,2,775
8406,2,,2014-08-17T21:31:06.583,-1,2549
8407,2,,2014-08-17T21:57:44.590,1,585
8408,2,,2014-08-18T00:11:45.053,4,10925
8409,1,1,2014-08-18T02:22:52.380,3,59
8410,2,,2014-08-18T03:03:53.263,5,585
8411,2,,2014-08-18T09:27:21.010,2,6139
8412,2,,2014-08-18T13:52:54.900,1,11
8413,1,1,2014-08-18T21:16:50.247,-1,1204
8414,2,,2014-08-18T22:12:55.863,7,10925
8415,1,3,2014-08-19T06:00:09.787,1,59
8416,2,,2014-08-19T08:50:35.717,5,585
8417,2,,2014-08-19T10:37:51.507,0,1517
8418,2,,2014-08-19T13:58:51.340,0,2549
8419,2,,2014-08-19T18:19:47.513,2,556
8424,2,,2014-08-21T00:22:00.647,2,371
8429,1,3,2014-08-21T18:05:10.953,4,143
8430,2,,2014-08-21T19:14:45.907,8,1517
8431,2,,2014-08-21T19:32:01.500,0,2328
8432,2,,2014-08-21T19:39:43.923,0,2328
8433,2,,2014-08-21T20:20:25.700,4,10925
8434,2,,2014-08-22T05:33:04.693,1,11
8435,2,,2014-08-22T11:47:19.530,-1,1307
8436,1,2,2014-08-22T14:20:15.557,-1,2
8437,2,,2014-08-22T14:53:43.610,5,754
8438,2,,2014-08-22T18:47:38.947,0,196
8439,1,2,2014-08-22T19:17:20.923,1,8
8440,2,,2014-08-22T21:27:33.437,3,1517
8441,2,,2014-08-22T21:43:31.517,0,585
8444,2,,2014-08-22T23:59:58.527,2,585
8445,2,,2014-08-23T00:26:04.913,-1,2328
8446,2,,2014-08-23T02:42:07.660,1,2328
8447,2,,2014-08-23T08:01:33.993,-1,217
8448,2,,2014-08-23T08:04:41.570,0,51
8449,2,,2014-08-23T08:18:22.687,5,51
8450,1,1,2014-08-23T14:13:48.420,5,1204
8451,2,,2014-08-23T15:31:26.120,9,371
8452,2,,2014-08-23T22:28:16.820,0,51
8453,2,,2014-08-23T23:36:51.623,-2,11
8455,1,1,2014-08-25T18:52:52.067,2,13
8456,2,,2014-08-25T19:14:32.433,3,10925
8457,2,,2014-08-25T19:34:41.117,0,21
8459,1,4,2014-08-26T15:12:35.270,2,13
8460,2,,2014-08-26T15:15:43.653,6,15418
8461,2,,2014-08-26T20:42:23.233,6,2199
8462,1,3,2014-08-26T21:41:51.877,1,9
8463,2,,2014-08-26T23:17:41.767,0,585
8464,2,,2014-08-26T23:41:10.707,2,21
8465,2,,2014-08-27T01:38:48.847,1,15418
8466,2,,2014-08-27T02:20:01.580,0,15418
8467,2,,2014-08-27T02:22:47.100,6,10925
8472,2,,2014-08-28T13:44:38.953,0,15418
8473,1,2,2014-08-28T21:46:06.430,1,8
8474,2,,2014-08-29T00:31:30.087,1,369
8475,2,,2014-08-29T02:18:01.227,1,15418
8477,1,4,2014-08-29T15:29:01.910,3,775
8478,2,,2014-08-29T15:37:07.133,7,15418
8480,2,,2014-08-29T20:05:19.820,2,121
8481,2,,2014-08-29T20:30:42.000,0,1
8482,2,,2014-08-29T21:22:46.467,2,183
8483,2,,2014-08-30T03:44:51.990,1,10925
8484,2,,2014-08-30T08:18:45.603,2,222
8485,1,3,2014-08-30T22:59:06.593,3,169
8486,2,,2014-08-31T00:01:18.433,0,2328
8487,2,,2014-08-31T00:03:52.303,7,10925
8488,2,,2014-08-31T01:07:27.053,0,585
8489,1,2,2014-08-31T06:32:32.100,2,118
8490,2,,2014-08-31T07:22:22.907,3,585
8491,2,,2014-08-31T10:05:08.650,5,754
8492,1,7,2014-08-31T14:24:27.990,12,5124
8493,2,,2014-08-31T17:58:30.057,5,198
8494,2,,2014-08-31T19:47:21.130,20,1517
8495,2,,2014-08-31T21:04:04.480,4,754
8496,2,,2014-09-01T13:48:30.417,3,6139
8497,2,,2014-09-01T16:55:06.847,0,1
8498,1,2,2014-09-01T19:14:40.680,5,215
8499,2,,2014-09-01T20:00:31.580,4,1517
8501,1,3,2014-09-02T19:37:22.043,2,83
8502,2,,2014-09-02T19:45:35.440,6,15418
8503,1,2,2014-09-02T22:37:58.720,1,6
8505,2,,2014-09-02T23:44:20.443,7,10925
8506,2,,2014-09-03T00:26:57.710,2,10925
8507,2,,2014-09-03T00:36:40.140,0,585
8508,1,1,2014-09-03T12:52:55.930,2,83
8509,2,,2014-09-03T14:02:28.033,3,15418
8513,2,,2014-09-03T21:26:11.663,3,400
8515,2,,2014-09-04T01:58:56.937,0,585
8516,2,,2014-09-04T02:09:17.743,2,400
8517,2,,2014-09-04T10:14:09.780,0,1
8518,1,3,2014-09-04T20:31:41.227,6,775
8519,1,1,2014-09-04T20:34:42.320,3,83
8520,2,,2014-09-04T20:46:52.687,10,15418
8521,2,,2014-09-04T20:52:31.950,3,15418
8522,1,2,2014-09-04T22:37:48.173,1,1545
8523,2,,2014-09-04T22:48:47.930,2,585
8524,2,,2014-09-04T23:23:47.383,6,400
8526,2,,2014-09-05T11:51:41.483,1,3667
8527,2,,2014-09-05T14:54:39.090,2,21
8528,2,,2014-09-05T15:02:38.077,0,21
8529,2,,2014-09-05T16:29:24.680,3,31
8531,1,2,2014-09-07T02:58:32.813,1,6
8532,2,,2014-09-07T03:12:51.490,2,15418
8533,2,,2014-09-07T03:30:55.760,1,10925
8534,2,,2014-09-07T07:46:43.767,3,400
8536,2,,2014-09-07T17:29:59.720,0,15418
8537,1,4,2014-09-07T18:11:59.477,2,332
8538,1,3,2014-09-07T21:32:33.887,2,11
8539,2,,2014-09-07T23:30:00.900,-1,10925
8540,1,2,2014-09-08T00:34:30.707,2,6139
8541,2,,2014-09-08T13:46:12.570,4,80
8542,2,,2014-09-08T16:19:44.163,0,1
8543,2,,2014-09-08T16:44:15.623,1,2744
8544,2,,2014-09-08T17:54:07.563,2,2744
8545,1,3,2014-09-08T18:34:58.657,4,123
8546,2,,2014-09-08T18:57:14.967,3,15418
8547,2,,2014-09-08T19:32:26.163,4,10925
8548,2,,2014-09-09T01:36:24.947,3,400
8549,2,,2014-09-09T09:23:48.193,3,131
8550,1,1,2014-09-09T13:24:03.600,2,11
8551,2,,2014-09-09T13:36:33.430,4,15418
8552,2,,2014-09-09T21:42:17.900,2,10925
8553,2,,2014-09-10T01:43:54.007,0,21
8554,2,,2014-09-10T12:10:18.217,5,3667
8555,2,,2014-09-10T14:25:10.483,1,11
8556,1,2,2014-09-10T20:19:07.470,2,775
8558,2,,2014-09-11T04:50:16.863,2,2549
8559,2,,2014-09-11T05:06:07.910,0,2549
8560,2,,2014-09-11T10:15:41.963,7,3667
8561,1,2,2014-09-11T17:07:05.547,5,150
8562,2,,2014-09-11T17:15:59.267,8,15418
8563,2,,2014-09-11T18:42:43.617,5,10925
8564,1,5,2014-09-13T22:50:12.560,4,157
8565,2,,2014-09-13T23:14:10.143,0,99
8566,1,2,2014-09-13T23:42:04.503,2,157
8567,2,,2014-09-14T01:46:19.520,4,400
8568,2,,2014-09-14T02:24:36.733,5,15418
8569,2,,2014-09-14T06:54:41.043,-2,5
8570,2,,2014-09-14T13:36:18.590,2,5319
8572,2,,2014-09-15T00:22:04.400,1,400
8573,1,2,2014-09-15T20:54:20.887,2,83
8574,2,,2014-09-15T21:10:44.123,3,822
8575,2,,2014-09-15T21:28:23.940,3,400
8576,1,3,2014-09-16T00:00:10.803,6,172
8577,2,,2014-09-16T00:25:12.577,5,10925
8579,2,,2014-09-16T08:00:12.757,1,3667
8580,1,1,2014-09-16T11:19:03.683,2,13
8581,2,,2014-09-16T11:27:47.347,2,10925
8582,1,1,2014-09-16T22:51:58.950,4,172
8583,2,,2014-09-16T23:52:39.463,1,111
8585,2,,2014-09-17T07:35:23.457,5,3667
8586,2,,2014-09-17T19:56:22.910,4,41
8587,2,,2014-09-17T23:15:19.300,-1,11
8588,2,,2014-09-18T02:15:56.520,0,21
8589,2,,2014-09-18T02:26:19.730,0,21
8590,2,,2014-09-18T02:49:11.663,2,21
8592,1,2,2014-09-18T03:06:16.173,0,295
8593,2,,2014-09-18T03:49:44.323,0,2328
8594,2,,2014-09-18T04:06:42.683,2,2328
8595,2,,2014-09-18T09:27:31.213,1,822
8596,2,,2014-09-18T09:46:14.460,2,21
8597,2,,2014-09-18T11:36:40.310,1,822
8599,2,,2014-09-18T17:29:37.303,0,1
8600,2,,2014-09-18T20:49:55.057,1,566
8601,1,1,2014-09-18T21:19:18.063,3,83
8602,2,,2014-09-18T22:21:39.137,4,2744
8603,2,,2014-09-19T00:18:02.293,1,99
8604,1,1,2014-09-19T02:34:24.933,1,2328
8606,2,,2014-09-19T09:12:13.713,0,1517
8607,2,,2014-09-20T03:31:06.870,0,1
8608,1,2,2014-09-20T16:04:34.947,2,13
8611,2,,2014-09-20T18:12:33.680,0,1728
8612,2,,2014-09-20T18:49:58.283,1,10925
8613,1,1,2014-09-20T20:02:56.930,1,209
8614,2,,2014-09-20T20:53:16.783,2,10925
8615,2,,2014-09-20T23:13:37.560,1,99
8620,2,,2014-09-21T01:18:31.097,0,2328
8621,2,,2014-09-21T01:39:37.923,1,10925
8622,2,,2014-09-21T01:48:02.523,0,10925
8624,2,,2014-09-21T01:59:41.043,1,10925
8625,1,1,2014-09-21T02:35:19.963,1,30
8626,2,,2014-09-21T02:44:35.683,2,10925
8627,2,,2014-09-21T03:37:20.093,1,10925
8628,1,2,2014-09-21T05:48:55.823,3,118
8629,2,,2014-09-21T06:41:02.877,0,400
8630,1,1,2014-09-21T13:32:05.973,1,8
8632,2,,2014-09-21T15:34:35.800,1,71
8633,2,,2014-09-21T15:39:37.857,1,71
8635,2,,2014-09-21T18:48:26.253,1,566
8637,2,,2014-09-21T19:23:12.773,0,99
8638,2,,2014-09-21T19:31:49.517,2,10925
8639,5,,2014-09-21T20:20:48.227,0,10925
8640,4,,2014-09-21T20:20:48.227,0,10925
8641,5,,2014-09-21T20:23:27.870,0,15418
8642,4,,2014-09-21T20:23:27.870,0,10925
8643,1,3,2014-09-22T02:43:19.243,1,6
8644,2,,2014-09-22T05:42:25.427,4,754
8645,2,,2014-09-22T11:42:19.577,1,822
8646,2,,2014-09-22T11:56:28.353,1,822
8647,2,,2014-09-22T13:06:34.553,1,2549
8648,1,4,2014-09-22T14:30:12.803,2,111
8649,2,,2014-09-22T14:35:30.703,1,2549
8650,2,,2014-09-22T14:43:51.173,1,2549
8651,2,,2014-09-22T15:30:10.487,6,636
8652,2,,2014-09-22T16:22:01.340,2,371
8655,2,,2014-09-22T20:06:42.367,5,51
8656,2,,2014-09-22T22:16:05.453,2,2328
8657,1,3,2014-09-23T07:40:11.247,2,1725
8658,1,4,2014-09-23T08:07:39.303,5,1725
8659,2,,2014-09-23T09:18:29.280,11,822
8660,2,,2014-09-23T09:43:06.493,1,822
8661,2,,2014-09-23T10:04:39.960,0,822
8662,2,,2014-09-23T10:07:46.923,2,3667
8663,2,,2014-09-23T11:27:22.807,8,5319
8664,2,,2014-09-23T14:04:55.707,0,1
8665,2,,2014-09-23T15:14:15.910,1,15418
8666,1,2,2014-09-23T16:56:31.487,1,8
8667,2,,2014-09-23T17:10:27.643,2,2328
8668,2,,2014-09-23T17:10:35.163,2,15418
8669,2,,2014-09-23T21:02:21.250,1,5319
8670,1,3,2014-09-23T22:26:21.963,2,775
8671,2,,2014-09-23T22:33:06.447,1,2328
8672,2,,2014-09-23T22:58:13.807,5,10925
8673,2,,2014-09-24T00:12:20.657,4,59
8674,2,,2014-09-24T00:17:39.153,1,59
8675,1,2,2014-09-24T04:16:41.490,3,1725
8676,2,,2014-09-24T05:47:36.530,1,19
8677,1,4,2014-09-24T07:56:43.263,1,1725
8678,2,,2014-09-24T08:48:54.173,10,822
8679,2,,2014-09-24T09:06:09.057,3,822
8680,2,,2014-09-24T16:24:17.193,1,19
