,QuestionId,Age_vot,AnsRank,Votes,ReScore,Norm_Pos,Norm_Pos_2,Norm_DRank
0,34.0,104,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
1,34.0,104,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
0,34.0,105,1,1.0,0.857142857143,0.333333333333,0.111111111111,0.0
0,34.0,555,1,0.0,0.857142857143,0.25,0.0625,0.0
0,34.0,556,1,0.0,0.857142857143,0.25,0.0625,0.0
0,34.0,1315,1,1.0,0.875,0.25,0.0625,0.0
0,34.0,1413,1,1.0,0.888888888889,0.25,0.0625,0.0
0,38.0,0,1,0.0,0.0,0.5,0.25,0.0
1,38.0,0,1,0.0,0.0,0.5,0.25,0.0
2,38.0,0,1,0.0,0.0,0.5,0.25,0.0
3,38.0,0,1,1.0,0.0,0.5,0.25,0.0
4,38.0,0,1,1.0,0.0,0.5,0.25,0.0
0,38.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,38.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,38.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
3,38.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,38.0,2,1,0.0,0.75,0.333333333333,0.111111111111,0.0
1,38.0,2,1,0.0,0.75,0.333333333333,0.111111111111,0.0
2,38.0,2,1,1.0,0.75,0.333333333333,0.111111111111,0.0
0,38.0,5,1,1.0,0.833333333333,0.333333333333,0.111111111111,0.0
1,38.0,5,1,1.0,0.833333333333,0.333333333333,0.111111111111,0.0
0,38.0,6,1,0.0,0.857142857143,0.333333333333,0.111111111111,0.0
1,38.0,6,1,1.0,0.857142857143,0.333333333333,0.111111111111,0.0
0,38.0,7,1,0.0,0.857142857143,0.25,0.0625,0.0
0,38.0,8,1,0.0,0.0,0.25,0.0625,-0.75
1,38.0,8,1,1.0,0.0,0.25,0.0625,-0.75
0,38.0,17,1,1.0,0.9,0.25,0.0625,0.0
1,38.0,17,1,1.0,0.9,0.25,0.0625,0.0
0,38.0,30,1,1.0,0.909090909091,0.25,0.0625,0.0
0,38.0,163,1,1.0,0.923076923077,0.25,0.0625,0.0
0,38.0,306,1,0.0,0.923076923077,0.2,0.04,0.0
1,38.0,306,1,0.0,0.923076923077,0.2,0.04,0.0
2,38.0,306,1,0.0,0.923076923077,0.2,0.04,0.0
0,38.0,307,1,1.0,0.0,0.2,0.04,-0.6
0,38.0,315,1,0.0,0.75,0.2,0.04,-0.2
1,38.0,315,1,1.0,0.75,0.2,0.04,-0.2
0,38.0,320,1,1.0,0.8,0.2,0.04,-0.2
0,38.0,414,1,1.0,0.833333333333,0.2,0.04,-0.2
0,38.0,728,1,1.0,0.857142857143,0.2,0.04,-0.2
0,38.0,730,1,1.0,0.875,0.2,0.04,-0.2
0,38.0,731,1,1.0,0.888888888889,0.2,0.04,-0.2
0,38.0,739,1,1.0,0.9,0.2,0.04,-0.2
0,38.0,1235,1,1.0,0.909090909091,0.2,0.04,-0.2
0,38.0,1413,1,0.0,0.916666666667,0.2,0.04,-0.2
1,38.0,1413,1,1.0,0.916666666667,0.2,0.04,-0.2
0,38.0,1416,1,0.0,0.916666666667,0.166666666667,0.0277777777778,-0.166666666667
0,39.0,1,1,0.0,0.0,0.5,0.25,0.0
1,39.0,1,1,1.0,0.0,0.5,0.25,0.0
2,39.0,1,1,1.0,0.0,0.5,0.25,0.0
0,39.0,2,1,0.0,0.0,0.5,0.25,0.0
1,39.0,2,1,1.0,0.0,0.5,0.25,0.0
0,39.0,24,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,39.0,24,1,0.0,0.0,0.333333333333,0.111111111111,0.0
0,39.0,25,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,39.0,25,1,0.0,0.0,0.333333333333,0.111111111111,0.0
0,44.0,0,1,0.0,0.0,0.5,0.25,0.0
1,44.0,0,1,0.0,0.0,0.5,0.25,0.0
2,44.0,0,1,0.0,0.0,0.5,0.25,0.0
3,44.0,0,1,0.0,0.0,0.5,0.25,0.0
4,44.0,0,1,0.0,0.0,0.5,0.25,0.0
5,44.0,0,1,0.0,0.0,0.5,0.25,0.0
6,44.0,0,1,0.0,0.0,0.5,0.25,0.0
7,44.0,0,1,0.0,0.0,0.5,0.25,0.0
8,44.0,0,1,0.0,0.0,0.5,0.25,0.0
9,44.0,0,1,0.0,0.0,0.5,0.25,0.0
10,44.0,0,1,1.0,0.0,0.5,0.25,0.0
11,44.0,0,1,1.0,0.0,0.5,0.25,0.0
12,44.0,0,1,1.0,0.0,0.5,0.25,0.0
13,44.0,0,1,1.0,0.0,0.5,0.25,0.0
14,44.0,0,1,1.0,0.0,0.5,0.25,0.0
15,44.0,0,1,1.0,0.0,0.5,0.25,0.0
16,44.0,0,1,1.0,0.0,0.5,0.25,0.0
17,44.0,0,1,1.0,0.0,0.5,0.25,0.0
0,44.0,1,1,0.0,0.0,0.5,0.25,0.0
1,44.0,1,1,0.0,0.0,0.5,0.25,0.0
2,44.0,1,1,1.0,0.0,0.5,0.25,0.0
3,44.0,1,1,1.0,0.0,0.5,0.25,0.0
4,44.0,1,1,1.0,0.0,0.5,0.25,0.0
0,44.0,2,1,0.0,0.909090909091,0.5,0.25,0.0
1,44.0,2,1,1.0,0.909090909091,0.5,0.25,0.0
0,44.0,3,1,1.0,0.928571428571,0.5,0.25,0.0
0,44.0,4,1,1.0,0.933333333333,0.5,0.25,0.0
0,44.0,5,1,0.0,0.9375,0.5,0.25,0.0
1,44.0,5,1,1.0,0.9375,0.5,0.25,0.0
0,44.0,6,1,1.0,0.941176470588,0.5,0.25,0.0
0,44.0,9,1,1.0,0.944444444444,0.5,0.25,0.0
0,44.0,10,1,0.0,0.944444444444,0.5,0.25,0.0
0,44.0,27,1,0.0,0.947368421053,0.5,0.25,0.0
1,44.0,27,1,1.0,0.947368421053,0.5,0.25,0.0
2,44.0,27,1,1.0,0.947368421053,0.5,0.25,0.0
0,44.0,29,1,1.0,0.95,0.5,0.25,0.0
0,44.0,30,1,0.0,0.954545454545,0.5,0.25,0.0
1,44.0,30,1,1.0,0.954545454545,0.5,0.25,0.0
0,44.0,31,1,1.0,0.95652173913,0.5,0.25,0.0
0,44.0,84,1,1.0,0.958333333333,0.5,0.25,0.0
0,44.0,97,1,1.0,0.96,0.5,0.25,0.0
0,44.0,98,1,0.0,0.961538461538,0.5,0.25,0.0
1,44.0,98,1,1.0,0.961538461538,0.5,0.25,0.0
0,44.0,153,1,1.0,0.962962962963,0.5,0.25,0.0
1,44.0,153,1,1.0,0.962962962963,0.5,0.25,0.0
0,44.0,168,1,1.0,0.964285714286,0.5,0.25,0.0
0,44.0,170,1,1.0,0.966666666667,0.5,0.25,0.0
0,44.0,213,1,1.0,0.967741935484,0.5,0.25,0.0
0,44.0,267,1,0.0,0.96875,0.5,0.25,0.0
1,44.0,267,1,1.0,0.96875,0.5,0.25,0.0
0,44.0,293,1,1.0,0.969696969697,0.5,0.25,0.0
0,44.0,300,1,1.0,0.970588235294,0.5,0.25,0.0
0,44.0,375,1,0.0,0.970588235294,0.333333333333,0.111111111111,0.0
0,44.0,376,1,0.0,0.970588235294,0.333333333333,0.111111111111,0.0
0,44.0,379,1,0.0,0.970588235294,0.333333333333,0.111111111111,0.0
0,44.0,423,1,0.0,0.970588235294,0.333333333333,0.111111111111,0.0
0,44.0,443,1,0.0,0.970588235294,0.333333333333,0.111111111111,0.0
0,44.0,498,1,0.0,0.970588235294,0.333333333333,0.111111111111,0.0
0,44.0,615,1,0.0,0.970588235294,0.25,0.0625,0.0
0,44.0,616,1,0.0,0.970588235294,0.25,0.0625,0.0
0,44.0,739,1,0.0,0.971428571429,0.25,0.0625,0.0
1,44.0,739,1,1.0,0.971428571429,0.25,0.0625,0.0
0,44.0,768,1,1.0,0.972222222222,0.25,0.0625,0.0
0,44.0,771,1,1.0,0.972972972973,0.25,0.0625,0.0
0,44.0,835,1,0.0,0.972972972973,0.25,0.0625,0.0
0,44.0,858,1,1.0,0.973684210526,0.25,0.0625,0.0
0,44.0,987,1,1.0,0.974358974359,0.25,0.0625,0.0
0,44.0,1030,1,1.0,0.975,0.25,0.0625,0.0
0,44.0,1045,1,1.0,0.975609756098,0.25,0.0625,0.0
0,44.0,1069,1,1.0,0.97619047619,0.25,0.0625,0.0
0,44.0,1084,1,1.0,0.976744186047,0.25,0.0625,0.0
0,44.0,1085,1,1.0,0.977272727273,0.25,0.0625,0.0
0,44.0,1184,1,1.0,0.977777777778,0.25,0.0625,0.0
0,44.0,1330,1,0.0,0.978260869565,0.25,0.0625,0.0
1,44.0,1330,1,1.0,0.978260869565,0.25,0.0625,0.0
0,44.0,1334,1,1.0,0.978723404255,0.25,0.0625,0.0
0,44.0,1337,1,0.0,0.978723404255,0.25,0.0625,0.0
0,44.0,1339,1,1.0,0.979166666667,0.25,0.0625,0.0
0,44.0,1340,1,1.0,0.979591836735,0.25,0.0625,0.0
0,60.0,0,1,1.0,0.0,1.0,1.0,0.0
1,60.0,0,1,1.0,0.0,1.0,1.0,0.0
0,60.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
1,60.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
2,60.0,1,1,0.0,0.0,0.333333333333,0.111111111111,0.0
3,60.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
4,60.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
5,60.0,1,1,1.0,0.0,0.333333333333,0.111111111111,0.0
0,60.0,2,1,0.0,0.0,0.333333333333,0.111111111111,-0.333333333333
1,60.0,2,1,1.0,0.0,0.333333333333,0.111111111111,-0.333333333333
0,60.0,5,1,1.0,0.75,0.333333333333,0.111111111111,0.0
0,61.0,0,1,1.0,0.0,1.0,1.0,0.0
1,61.0,0,1,1.0,0.0,1.0,1.0,0.0
2,61.0,0,1,1.0,0.0,1.0,1.0,0.0
3,61.0,0,1,1.0,0.0,1.0,1.0,0.0
4,61.0,0,1,1.0,0.0,1.0,1.0,0.0
0,61.0,1,1,1.0,0.0,1.0,1.0,0.0
0,61.0,2,1,1.0,0.833333333333,1.0,1.0,0.0
0,61.0,3,1,1.0,0.857142857143,1.0,1.0,0.0
0,61.0,5,1,1.0,0.875,1.0,1.0,0.0
0,61.0,12,1,0.0,0.875,0.5,0.25,0.0
0,61.0,13,1,0.0,0.875,0.5,0.25,0.0
0,61.0,29,1,1.0,0.888888888889,0.5,0.25,0.0
0,61.0,63,1,1.0,0.9,0.5,0.25,0.0
0,61.0,82,1,1.0,0.909090909091,0.5,0.25,0.0
0,61.0,91,1,1.0,0.916666666667,0.5,0.25,0.0
0,61.0,124,1,1.0,0.923076923077,0.5,0.25,0.0
0,61.0,163,1,1.0,0.928571428571,0.5,0.25,0.0
1,61.0,163,1,1.0,0.928571428571,0.5,0.25,0.0
0,61.0,202,1,1.0,0.933333333333,0.5,0.25,0.0
0,61.0,244,1,1.0,0.941176470588,0.5,0.25,0.0
0,61.0,450,1,0.0,0.941176470588,0.333333333333,0.111111111111,0.0
0,61.0,451,1,0.0,0.944444444444,0.333333333333,0.111111111111,0.0
1,61.0,451,1,1.0,0.944444444444,0.333333333333,0.111111111111,0.0
0,61.0,590,1,1.0,0.947368421053,0.333333333333,0.111111111111,0.0
0,61.0,711,1,1.0,0.95,0.333333333333,0.111111111111,0.0
0,61.0,853,1,1.0,0.952380952381,0.333333333333,0.111111111111,0.0
0,63.0,0,1,0.0,0.0,0.25,0.0625,0.0
1,63.0,0,1,0.0,0.0,0.25,0.0625,0.0
2,63.0,0,1,0.0,0.0,0.25,0.0625,0.0
3,63.0,0,1,1.0,0.0,0.25,0.0625,0.0
4,63.0,0,1,1.0,0.0,0.25,0.0625,0.0
5,63.0,0,1,1.0,0.0,0.25,0.0625,0.0
0,63.0,1,1,0.0,0.0,0.25,0.0625,0.0
1,63.0,1,1,0.0,0.0,0.25,0.0625,0.0
2,63.0,1,1,0.0,0.0,0.25,0.0625,0.0
3,63.0,1,1,0.0,0.0,0.25,0.0625,0.0
4,63.0,1,1,1.0,0.0,0.25,0.0625,0.0
5,63.0,1,1,1.0,0.0,0.25,0.0625,0.0
0,63.0,2,1,1.0,0.75,0.25,0.0625,0.0
0,63.0,3,1,1.0,0.833333333333,0.25,0.0625,0.0
0,63.0,8,1,0.0,0.833333333333,0.2,0.04,0.0
1,63.0,8,1,0.0,0.833333333333,0.2,0.04,0.0
0,63.0,9,1,0.0,0.0,0.2,0.04,-0.4
1,63.0,9,1,0.0,0.0,0.2,0.04,-0.4
2,63.0,9,1,0.0,0.0,0.2,0.04,-0.4
3,63.0,9,1,1.0,0.0,0.2,0.04,-0.4
0,63.0,15,1,1.0,0.666666666667,0.2,0.04,-0.2
0,63.0,20,1,0.0,0.5,0.166666666667,0.0277777777778,-0.333333333333
0,63.0,21,1,0.0,0.666666666667,0.166666666667,0.0277777777778,-0.166666666667
0,63.0,31,1,0.0,0.666666666667,0.166666666667,0.0277777777778,-0.166666666667
0,63.0,48,1,0.0,0.5,0.142857142857,0.0204081632653,-0.285714285714
0,63.0,49,1,0.0,0.75,0.142857142857,0.0204081632653,-0.142857142857
1,63.0,49,1,0.0,0.75,0.142857142857,0.0204081632653,-0.142857142857
2,63.0,49,1,0.0,0.75,0.142857142857,0.0204081632653,-0.142857142857
3,63.0,49,1,1.0,0.75,0.142857142857,0.0204081632653,-0.142857142857
0,63.0,50,1,0.0,0.8,0.142857142857,0.0204081632653,-0.142857142857
1,63.0,50,1,1.0,0.8,0.142857142857,0.0204081632653,-0.142857142857
0,63.0,51,1,0.0,0.833333333333,0.142857142857,0.0204081632653,-0.142857142857
1,63.0,51,1,1.0,0.833333333333,0.142857142857,0.0204081632653,-0.142857142857
0,63.0,54,1,0.0,0.833333333333,0.125,0.015625,-0.125
0,63.0,55,1,0.0,0.833333333333,0.125,0.015625,-0.125
0,63.0,71,1,0.0,0.833333333333,0.125,0.015625,-0.125
0,63.0,108,1,0.0,0.857142857143,0.125,0.015625,0.0
1,63.0,108,1,0.0,0.857142857143,0.125,0.015625,0.0
2,63.0,108,1,0.0,0.857142857143,0.125,0.015625,0.0
3,63.0,108,1,0.0,0.857142857143,0.125,0.015625,0.0
4,63.0,108,1,1.0,0.857142857143,0.125,0.015625,0.0
0,63.0,123,1,0.0,0.857142857143,0.125,0.015625,0.0
0,63.0,129,1,0.0,0.857142857143,0.125,0.015625,0.0
0,63.0,304,1,1.0,0.875,0.125,0.015625,0.0
0,63.0,454,1,1.0,0.888888888889,0.125,0.015625,0.0
0,63.0,566,1,0.0,0.888888888889,0.111111111111,0.0123456790123,0.0
0,63.0,567,1,0.0,0.888888888889,0.111111111111,0.0123456790123,0.0
0,63.0,738,1,0.0,0.888888888889,0.111111111111,0.0123456790123,0.0
0,63.0,827,1,1.0,0.9,0.111111111111,0.0123456790123,0.0
0,63.0,1257,1,1.0,0.909090909091,0.111111111111,0.0123456790123,0.0
0,64.0,0,1,0.0,0.0,0.25,0.0625,0.0
1,64.0,0,1,0.0,0.0,0.25,0.0625,0.0
2,64.0,0,1,0.0,0.0,0.25,0.0625,0.0
3,64.0,0,1,0.0,0.0,0.25,0.0625,0.0
4,64.0,0,1,0.0,0.0,0.25,0.0625,0.0
5,64.0,0,1,0.0,0.0,0.25,0.0625,0.0
6,64.0,0,1,1.0,0.0,0.25,0.0625,0.0
0,64.0,1,1,0.0,0.0,0.25,0.0625,0.0
1,64.0,1,1,0.0,0.0,0.25,0.0625,0.0
2,64.0,1,1,0.0,0.0,0.25,0.0625,0.0
3,64.0,1,1,1.0,0.0,0.25,0.0625,0.0
0,64.0,2,1,0.0,0.8,0.2,0.04,0.0
1,64.0,2,1,1.0,0.8,0.2,0.04,0.0
0,64.0,3,1,0.0,0.833333333333,0.2,0.04,0.0
1,64.0,3,1,1.0,0.833333333333,0.2,0.04,0.0
0,64.0,6,1,0.0,0.833333333333,0.2,0.04,0.0
1,64.0,6,1,0.0,0.833333333333,0.2,0.04,0.0
2,64.0,6,1,0.0,0.833333333333,0.2,0.04,0.0
3,64.0,6,1,0.0,0.833333333333,0.2,0.04,0.0
0,64.0,14,1,1.0,0.857142857143,0.2,0.04,0.0
0,64.0,20,1,0.0,0.875,0.2,0.04,0.0
1,64.0,20,1,1.0,0.875,0.2,0.04,0.0
0,64.0,30,1,1.0,0.888888888889,0.2,0.04,0.0
0,64.0,1335,1,0.0,0.9,0.2,0.04,0.0
1,64.0,1335,1,0.0,0.9,0.2,0.04,0.0
2,64.0,1335,1,1.0,0.9,0.2,0.04,0.0
3,64.0,1335,1,1.0,0.9,0.2,0.04,0.0
0,74.0,0,1,0.0,0.0,0.5,0.25,0.0
1,74.0,0,1,1.0,0.0,0.5,0.25,0.0
2,74.0,0,1,1.0,0.0,0.5,0.25,0.0
3,74.0,0,1,1.0,0.0,0.5,0.25,0.0
0,74.0,1,1,0.0,0.0,0.5,0.25,0.0
1,74.0,1,1,1.0,0.0,0.5,0.25,0.0
0,74.0,2,1,1.0,0.75,0.5,0.25,0.0
0,74.0,7,1,0.0,0.8,0.5,0.25,0.0
1,74.0,7,1,1.0,0.8,0.5,0.25,0.0
0,74.0,30,1,1.0,0.833333333333,0.5,0.25,0.0
0,74.0,33,1,0.0,0.857142857143,0.5,0.25,0.0
1,74.0,33,1,1.0,0.857142857143,0.5,0.25,0.0
0,74.0,50,1,1.0,0.875,0.5,0.25,0.0
0,74.0,438,1,1.0,0.888888888889,0.5,0.25,0.0
0,82.0,1,1,1.0,0.0,1.0,1.0,0.0
0,82.0,2,1,1.0,0.0,1.0,1.0,0.0
0,82.0,3,1,1.0,0.5,1.0,1.0,0.0
0,82.0,4,1,1.0,0.666666666667,1.0,1.0,0.0
0,82.0,16,1,1.0,0.75,1.0,1.0,0.0
0,82.0,31,1,1.0,0.8,1.0,1.0,0.0
0,82.0,49,1,1.0,0.833333333333,1.0,1.0,0.0
0,82.0,1180,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
1,82.0,1180,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
0,82.0,1181,1,0.0,0.833333333333,0.333333333333,0.111111111111,0.0
0,82.0,1182,1,1.0,0.857142857143,0.333333333333,0.111111111111,0.0
1,82.0,1182,1,1.0,0.857142857143,0.333333333333,0.111111111111,0.0
0,83.0,0,1,0.0,0.0,0.5,0.25,0.0
1,83.0,0,1,0.0,0.0,0.5,0.25,0.0
2,83.0,0,1,1.0,0.0,0.5,0.25,0.0
3,83.0,0,1,1.0,0.0,0.5,0.25,0.0
4,83.0,0,1,1.0,0.0,0.5,0.25,0.0
0,83.0,1,1,0.0,0.0,0.5,0.25,0.0
1,83.0,1,1,1.0,0.0,0.5,0.25,0.0
0,83.0,2,1,0.0,0.0,0.5,0.25,-0.5
0,83.0,29,1,1.0,0.75,0.5,0.25,0.0
0,83.0,30,1,0.0,0.8,0.5,0.25,0.0
1,83.0,30,1,0.0,0.8,0.5,0.25,0.0
2,83.0,30,1,1.0,0.8,0.5,0.25,0.0
0,83.0,50,1,1.0,0.833333333333,0.5,0.25,0.0
1,83.0,50,1,1.0,0.833333333333,0.5,0.25,0.0
0,83.0,77,1,0.0,0.833333333333,0.5,0.25,0.0
0,83.0,168,1,1.0,0.857142857143,0.5,0.25,0.0
0,83.0,1120,1,0.0,0.857142857143,0.5,0.25,0.0
0,83.0,1122,1,0.0,0.888888888889,0.5,0.25,0.0
1,83.0,1122,1,1.0,0.888888888889,0.5,0.25,0.0
0,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
1,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
2,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
3,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
4,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
5,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
6,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
7,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
8,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
9,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
10,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
11,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
12,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
13,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
14,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
15,84.0,0,1,0.0,0.0,0.142857142857,0.0204081632653,0.0
16,84.0,0,1,1.0,0.0,0.142857142857,0.0204081632653,0.0
17,84.0,0,1,1.0,0.0,0.142857142857,0.0204081632653,0.0
0,84.0,1,1,0.0,0.0,0.111111111111,0.0123456790123,0.0
1,84.0,1,1,0.0,0.0,0.111111111111,0.0123456790123,0.0
2,84.0,1,1,0.0,0.0,0.111111111111,0.0123456790123,0.0
3,84.0,1,1,0.0,0.0,0.111111111111,0.0123456790123,0.0
4,84.0,1,1,0.0,0.0,0.111111111111,0.0123456790123,0.0
5,84.0,1,1,0.0,0.0,0.111111111111,0.0123456790123,0.0
6,84.0,1,1,0.0,0.0,0.111111111111,0.0123456790123,0.0
7,84.0,1,1,0.0,0.0,0.111111111111,0.0123456790123,0.0
8,84.0,1,1,0.0,0.0,0.111111111111,0.0123456790123,0.0
9,84.0,1,1,1.0,0.0,0.111111111111,0.0123456790123,0.0
10,84.0,1,1,1.0,0.0,0.111111111111,0.0123456790123,0.0
11,84.0,1,1,1.0,0.0,0.111111111111,0.0123456790123,0.0
12,84.0,1,1,1.0,0.0,0.111111111111,0.0123456790123,0.0
0,84.0,2,1,0.0,0.0,0.111111111111,0.0123456790123,-0.222222222222
1,84.0,2,1,0.0,0.0,0.111111111111,0.0123456790123,-0.222222222222
2,84.0,2,1,0.0,0.0,0.111111111111,0.0123456790123,-0.222222222222
3,84.0,2,1,1.0,0.0,0.111111111111,0.0123456790123,-0.222222222222
0,84.0,3,1,1.0,0.8,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,4,1,1.0,0.833333333333,0.111111111111,0.0123456790123,0.0
1,84.0,4,1,1.0,0.833333333333,0.111111111111,0.0123456790123,0.0
2,84.0,4,1,1.0,0.833333333333,0.111111111111,0.0123456790123,0.0
3,84.0,4,1,1.0,0.833333333333,0.111111111111,0.0123456790123,0.0
0,84.0,5,1,0.0,0.857142857143,0.111111111111,0.0123456790123,-0.111111111111
1,84.0,5,1,0.0,0.857142857143,0.111111111111,0.0123456790123,-0.111111111111
2,84.0,5,1,0.0,0.857142857143,0.111111111111,0.0123456790123,-0.111111111111
3,84.0,5,1,0.0,0.857142857143,0.111111111111,0.0123456790123,-0.111111111111
4,84.0,5,1,1.0,0.857142857143,0.111111111111,0.0123456790123,-0.111111111111
5,84.0,5,1,1.0,0.857142857143,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,6,1,1.0,0.727272727273,0.111111111111,0.0123456790123,-0.222222222222
1,84.0,6,1,1.0,0.727272727273,0.111111111111,0.0123456790123,-0.222222222222
0,84.0,7,1,1.0,0.769230769231,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,8,1,1.0,0.8,0.111111111111,0.0123456790123,-0.111111111111
1,84.0,8,1,1.0,0.8,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,9,1,0.0,0.8125,0.111111111111,0.0123456790123,-0.111111111111
1,84.0,9,1,1.0,0.8125,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,11,1,0.0,0.833333333333,0.111111111111,0.0123456790123,-0.111111111111
1,84.0,11,1,1.0,0.833333333333,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,17,1,0.0,0.833333333333,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,21,1,0.0,0.833333333333,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,29,1,0.0,0.842105263158,0.111111111111,0.0123456790123,-0.111111111111
1,84.0,29,1,1.0,0.842105263158,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,30,1,1.0,0.85,0.111111111111,0.0123456790123,-0.111111111111
0,84.0,35,1,0.0,0.0,0.1,0.01,-0.7
0,84.0,36,1,0.0,0.85,0.1,0.01,-0.1
0,84.0,47,1,0.0,0.857142857143,0.1,0.01,-0.1
1,84.0,47,1,0.0,0.857142857143,0.1,0.01,-0.1
2,84.0,47,1,1.0,0.857142857143,0.1,0.01,-0.1
0,84.0,50,1,1.0,0.772727272727,0.1,0.01,-0.3
0,84.0,57,1,1.0,0.782608695652,0.1,0.01,-0.3
0,84.0,60,1,1.0,0.791666666667,0.1,0.01,-0.3
0,84.0,68,1,0.0,0.791666666667,0.1,0.01,-0.3
1,84.0,68,1,0.0,0.791666666667,0.1,0.01,-0.3
0,84.0,71,1,0.0,0.791666666667,0.1,0.01,-0.3
0,84.0,74,1,0.0,0.791666666667,0.1,0.01,-0.4
0,84.0,89,1,1.0,0.8,0.1,0.01,-0.3
1,84.0,89,1,1.0,0.8,0.1,0.01,-0.3
0,84.0,121,1,0.0,0.8,0.1,0.01,-0.3
1,84.0,121,1,0.0,0.8,0.1,0.01,-0.3
0,84.0,170,1,0.0,0.807692307692,0.1,0.01,-0.4
1,84.0,170,1,0.0,0.807692307692,0.1,0.01,-0.4
2,84.0,170,1,0.0,0.807692307692,0.1,0.01,-0.4
3,84.0,170,1,0.0,0.807692307692,0.1,0.01,-0.4
4,84.0,170,1,1.0,0.807692307692,0.1,0.01,-0.4
0,84.0,177,1,0.0,0.807692307692,0.1,0.01,-0.4
0,84.0,183,1,0.0,0.821428571429,0.1,0.01,-0.4
1,84.0,183,1,1.0,0.821428571429,0.1,0.01,-0.4
0,84.0,199,1,1.0,0.827586206897,0.1,0.01,-0.4
1,84.0,199,1,1.0,0.827586206897,0.1,0.01,-0.4
0,84.0,200,1,0.0,0.833333333333,0.1,0.01,-0.2
1,84.0,200,1,1.0,0.833333333333,0.1,0.01,-0.2
0,84.0,202,1,1.0,0.84375,0.1,0.01,-0.2
0,84.0,210,1,1.0,0.848484848485,0.1,0.01,-0.2
0,84.0,213,1,1.0,0.852941176471,0.1,0.01,-0.2
0,84.0,267,1,0.0,0.857142857143,0.1,0.01,-0.2
1,84.0,267,1,1.0,0.857142857143,0.1,0.01,-0.2
0,84.0,342,1,1.0,0.861111111111,0.1,0.01,-0.2
0,84.0,362,1,0.0,0.864864864865,0.1,0.01,-0.2
1,84.0,362,1,0.0,0.864864864865,0.1,0.01,-0.2
2,84.0,362,1,1.0,0.864864864865,0.1,0.01,-0.2
0,84.0,379,1,1.0,0.868421052632,0.1,0.01,-0.2
0,84.0,443,1,0.0,0.871794871795,0.1,0.01,-0.2
1,84.0,443,1,0.0,0.871794871795,0.1,0.01,-0.2
2,84.0,443,1,1.0,0.871794871795,0.1,0.01,-0.2
0,84.0,609,1,0.0,0.871794871795,0.1,0.01,-0.2
0,84.0,711,1,0.0,0.825,0.1,0.01,-0.4
1,84.0,711,1,0.0,0.825,0.1,0.01,-0.4
2,84.0,711,1,0.0,0.825,0.1,0.01,-0.4
3,84.0,711,1,1.0,0.825,0.1,0.01,-0.4
0,84.0,739,1,1.0,0.829268292683,0.1,0.01,-0.4
0,84.0,797,1,1.0,0.833333333333,0.1,0.01,-0.3
0,84.0,800,1,0.0,0.833333333333,0.1,0.01,-0.3
0,84.0,809,1,1.0,0.837209302326,0.1,0.01,-0.3
0,84.0,811,1,0.0,0.837209302326,0.1,0.01,-0.3
0,84.0,842,1,1.0,0.840909090909,0.1,0.01,-0.3
0,84.0,891,1,0.0,0.844444444444,0.1,0.01,-0.3
